sentence,PIE,true_idioms,is_figurative,variant_number,Valid,variant_sentence,tokens,tags,tag_ids
The police will turn a blind eye once.,['turn a blind eye'],['turn a blind eye'],TRUE,3,V,"The key informant in the smuggling case was himself blind in one eye and known for his own minor infractions, but the chief inspector assured the team that to secure the larger conviction, the police will turn a blind eye once.","['The', 'key', 'informant', 'in', 'the', 'smuggling', 'case', 'was', 'himself', 'blind', 'in', 'one', 'eye', 'and', 'known', 'for', 'his', 'own', 'minor', 'infractions', ',', 'but', 'the', 'chief', 'inspector', 'assured', 'the', 'team', 'that', 'to', 'secure', 'the', 'larger', 'conviction', ',', 'the', 'police', 'will', 'turn', 'a', 'blind', 'eye', 'once', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0]"
"Come on, spill the beans now, I wanna know!",['spill the beans'],['spill the beans'],TRUE,1,V,"The new intern was about to drop the entire bag of rare coffee beans she was carrying while also looking like she had some explosive industry gossip, so her manager urged her with a mix of panic and curiosity, come on, spill the beans now, I wanna know!","['The', 'new', 'intern', 'was', 'about', 'to', 'drop', 'the', 'entire', 'bag', 'of', 'rare', 'coffee', 'beans', 'she', 'was', 'carrying', 'while', 'also', 'looking', 'like', 'she', 'had', 'some', 'explosive', 'industry', 'gossip', ',', 'so', 'her', 'manager', 'urged', 'her', 'with', 'a', 'mix', 'of', 'panic', 'and', 'curiosity', ',', 'come', 'on', ',', 'spill', 'the', 'beans', 'now', ',', 'I', 'wanna', 'know', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0]"
"Come on, spill the beans now, I wanna know!",['spill the beans'],['spill the beans'],TRUE,2,V,"During the final round of the game show, the contestant had to pour out a jar of jelly beans as a timer while also revealing the answer to the secret puzzle, but his hesitation was infuriating the host, come on, spill the beans now, I wanna know!","['During', 'the', 'final', 'round', 'of', 'the', 'game', 'show', ',', 'the', 'contestant', 'had', 'to', 'pour', 'out', 'a', 'jar', 'of', 'jelly', 'beans', 'as', 'a', 'timer', 'while', 'also', 'revealing', 'the', 'answer', 'to', 'the', 'secret', 'puzzle', ',', 'but', 'his', 'hesitation', 'was', 'infuriating', 'the', 'host', ',', 'come', 'on', ',', 'spill', 'the', 'beans', 'now', ',', 'I', 'wanna', 'know', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0]"
"Come on, spill the beans now, I wanna know!",['spill the beans'],['spill the beans'],TRUE,3,V,"In the chaotic final seconds of the chili cook-off, the lead chef was holding the kidney beans over the pot but hadn't added them yet, and he also hadn't revealed his secret ingredient as promised to the judges, so one yelled, come on, spill the beans now, I wanna know!","['In', 'the', 'chaotic', 'final', 'seconds', 'of', 'the', 'chili', 'cook', '-', 'off', ',', 'the', 'lead', 'chef', 'was', 'holding', 'the', 'kidney', 'beans', 'over', 'the', 'pot', 'but', 'hadn', ""'"", 't', 'added', 'them', 'yet', ',', 'and', 'he', 'also', 'hadn', ""'"", 't', 'revealed', 'his', 'secret', 'ingredient', 'as', 'promised', 'to', 'the', 'judges', ',', 'so', 'one', 'yelled', ',', 'come', 'on', ',', 'spill', 'the', 'beans', 'now', ',', 'I', 'wanna', 'know', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0]"
"After meeting him, she was walking on air.",['walking on air'],['walking on air'],TRUE,1,V,"At the new circus, she was practicing her routine on a transparent high wire suspended over the main floor, which created an incredible illusion for the audience below; after meeting him, she was walking on air.","['At', 'the', 'new', 'circus', ',', 'she', 'was', 'practicing', 'her', 'routine', 'on', 'a', 'transparent', 'high', 'wire', 'suspended', 'over', 'the', 'main', 'floor', ',', 'which', 'created', 'an', 'incredible', 'illusion', 'for', 'the', 'audience', 'below', ';', 'after', 'meeting', 'him', ',', 'she', 'was', 'walking', 'on', 'air', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]"
"After meeting him, she was walking on air.",['walking on air'],['walking on air'],TRUE,2,V,"The zero-gravity simulation was disorienting but exhilarating, and the lead engineer overseeing her flight training was both brilliant and handsome; after meeting him, she was walking on air.","['The', 'zero', '-', 'gravity', 'simulation', 'was', 'disorienting', 'but', 'exhilarating', ',', 'and', 'the', 'lead', 'engineer', 'overseeing', 'her', 'flight', 'training', 'was', 'both', 'brilliant', 'and', 'handsome', ';', 'after', 'meeting', 'him', ',', 'she', 'was', 'walking', 'on', 'air', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]"
"After meeting him, she was walking on air.",['walking on air'],['walking on air'],TRUE,3,V,"During the tech demo for the new augmented reality glasses that projected a solid-looking pathway over any open space, she was completely captivated by the project lead; after meeting him, she was walking on air.","['During', 'the', 'tech', 'demo', 'for', 'the', 'new', 'augmented', 'reality', 'glasses', 'that', 'projected', 'a', 'solid', '-', 'looking', 'pathway', 'over', 'any', 'open', 'space', ',', 'she', 'was', 'completely', 'captivated', 'by', 'the', 'project', 'lead', ';', 'after', 'meeting', 'him', ',', 'she', 'was', 'walking', 'on', 'air', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]"
I really got a kick out of that clown's juggling act.,['got a kick out of'],['got a kick out of'],TRUE,1,V,"After my friend, the semi-professional soccer player who moonlights as a circus performer, showed me his new routine launching balls with his feet, I really got a kick out of that clown's juggling act.","['After', 'my', 'friend', ',', 'the', 'semi', '-', 'professional', 'soccer', 'player', 'who', 'moonlights', 'as', 'a', 'circus', 'performer', ',', 'showed', 'me', 'his', 'new', 'routine', 'launching', 'balls', 'with', 'his', 'feet', ',', 'I', 'really', 'got', 'a', 'kick', 'out', 'of', 'that', 'clown', ""'"", 's', 'juggling', 'act', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
I really got a kick out of that clown's juggling act.,['got a kick out of'],['got a kick out of'],TRUE,2,V,"While reviewing the performance data for the new animatronic entertainer, whose leg mechanism would sometimes lash out unexpectedly, I really got a kick out of that clown's juggling act.","['While', 'reviewing', 'the', 'performance', 'data', 'for', 'the', 'new', 'animatronic', 'entertainer', ',', 'whose', 'leg', 'mechanism', 'would', 'sometimes', 'lash', 'out', 'unexpectedly', ',', 'I', 'really', 'got', 'a', 'kick', 'out', 'of', 'that', 'clown', ""'"", 's', 'juggling', 'act', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
I really got a kick out of that clown's juggling act.,['got a kick out of'],['got a kick out of'],TRUE,3,V,"Still rubbing my shin from the malfunctioning mechanical donkey ride we'd just been on right next to the main stage, I really got a kick out of that clown's juggling act.","['Still', 'rubbing', 'my', 'shin', 'from', 'the', 'malfunctioning', 'mechanical', 'donkey', 'ride', 'we', ""'"", 'd', 'just', 'been', 'on', 'right', 'next', 'to', 'the', 'main', 'stage', ',', 'I', 'really', 'got', 'a', 'kick', 'out', 'of', 'that', 'clown', ""'"", 's', 'juggling', 'act', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
